Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Feature: Structure & Scope: Object type=Musical resource & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Scope: Formats=humdrum & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Scope: MO type=Libretto & Feature: Descriptive Metadata & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Situation/Task=discography & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Access: license=Open Access & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Situation/Task=music publishing history & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Collection: Size=UNKNOWN & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Scope: Geographical & Feature: Timbre & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Scope: Formats=rdf & Target audience=researchers & Scope: MO type=Track & Situation/Task=machine learning & Type: Collection & Interface: Browsable? & Situation/Task=lod publication & Feature: Melody & Format: Interoperable? & Symbolic: Machine readable? & Access: Public & Interface: API? & Scope: Object type=Audio & Access: license=Not specified & Interface: SPARQL endpoint? & Access: Free/Charged=Free & Purpose: Research & Data size=UNKNOWN & Feature: Harmony & Affordance: Is playable? & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Target audience=developers & Resource type=Dataset & Interface: Is it queryable? & Interface: Data Dump? & Feature: Rhythm & Collection: Size=>1M,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Situation/Task=lod publication & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Feature: Structure & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Interface: Is it queryable? & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Scope: MO type=Track & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Feature: Rhythm & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Interface: Browsable? & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Symbolic: Machine readable? & Scope: Geographical & Feature: Timbre & Scope: Object type=Audio & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Access: Public & Access: license=Open Access & Scope: Formats=rdf & Scope: MO type=MusicArtist & Scope: Object type=Musical resource & Interface: API? & Target audience=researchers & Interface: SPARQL endpoint? & Access: Free/Charged=Free & Purpose: Research & Data size=UNKNOWN & Scope: Genre & Scope: Temporal & Situation/Task=music history & Resource type=Dataset & Interface: Data Dump? & Type: Collection & Collection: Size=UNKNOWN & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Format: Interoperable? & Feature: Descriptive Metadata,0.027,1
Interface: Data Dump?=N/A & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Interface: API? & Feature: Structure & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Interface: Is it queryable? & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Scope: MO type=Track & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Access: license=Open Access & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Data size=UNKNOWN & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Collection: Size=UNKNOWN & Feature: Rhythm & Situation/Task=music annotation & Scope: MO type=Score & Situation/Task=musicology & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Interface: Browsable? & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Symbolic: Machine readable? & Scope: Geographical & Feature: Timbre & Scope: Object type=Audio & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Scope: MO type=Performance & Access: Public & Situation/Task=data aggregation & Scope: Formats=rdf & Scope: Object type=Musical resource & Access: license=CC-BY-NC-SA & Collection: Size=<10000 & Target audience=researchers & Access: Free/Charged=Free & Purpose: Research & Target audience=amateurs & Scope: Artist & Situation/Task=music history & Resource type=Dataset & Interface: Data Dump? & Type: Collection & Situation/Task=lod publication & Format: Interoperable? & Feature: Descriptive Metadata & Data size=~Kb,0.027,1
Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Data size=~Gb & Scope: Object type=Score & Scope: Object type=Musical resource & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Scope: MO type=Track & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Feature: Melody & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Situation/Task=discography & Interface: Data Dump? & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Access: license=Open Access & Scope: Formats=xml & Scope: Formats=mei/xml & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Feature: Rhythm & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Feature: Timbre & Scope: Object type=Audio & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Scope: Formats=rdf & Interface: Data Dump?=N/A & Target audience=researchers & Scope: Object type=Libretto & Scope: Genre & Type: Collection & Scope: MO type=Libretto & Interface: Browsable? & Situation/Task=lod publication & Format: Interoperable? & Feature: Descriptive Metadata & Interface: Human consumption? & Symbolic: Machine readable? & Access: Public & Scope: Geographical & Interface: API? & Feature: Structure & Access: Free/Charged=Free & Feature: Lyrics & Purpose: Research & Data size=UNKNOWN & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Resource type=Dataset & Interface: Is it queryable? & Collection: Size=UNKNOWN,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Situation/Task=music recommendation & Situation/Task=lod publication & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Interface: API? & Feature: Structure & Scope: Object type=Musical resource & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Interface: Is it queryable? & Situation/Task=music listening & Access: Free/Charged=Charged & Scope: Formats=rdf & Situation/Task=data visualization & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Descriptive Metadata & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Access: license=Open Access & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Data size=UNKNOWN & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Scope: Formats=mp3 & Purpose: Learning & Interface: Browsable? & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Scope: Geographical & Feature: Timbre & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Collection: Size=<1M,Access: Public & Access: license=CC-BY-NC-SA & Scope: Object type=Audio & Target audience=researchers & Access: Free/Charged=Free & Purpose: Research & Scope: MO type=Track & Interface: SPARQL endpoint?=N/A & Resource type=Dataset & Scope: Formats=json & Interface: Data Dump? & Type: Collection & Collection: Size=UNKNOWN & Feature: Rhythm & Situation/Task=music analysis & Data size=~Mb & Format: Interoperable? & Symbolic: Machine readable?,0.027,0.5
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Situation/Task=music recommendation & Situation/Task=lod publication & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Interface: API? & Feature: Structure & Scope: Object type=Musical resource & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Interface: Is it queryable? & Situation/Task=music listening & Access: Free/Charged=Charged & Scope: Formats=rdf & Situation/Task=data visualization & Target audience=amateurs & Target audience=scholars & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Collection: Size=UNKNOWN & Feature: Rhythm & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Scope: Formats=mp3 & Purpose: Learning & Interface: Browsable? & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Symbolic: Machine readable? & Scope: Geographical & Feature: Timbre & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Data size=~Mb,Access: Public & Access: license=Open Access & Scope: Object type=Audio & Target audience=researchers & Access: Free/Charged=Free & Purpose: Research & Data size=UNKNOWN & Scope: MO type=Track & Interface: SPARQL endpoint?=N/A & Situation/Task=music information retrieval & Resource type=Dataset & Scope: Formats=json & Interface: Data Dump? & Type: Collection & Collection: Size=<1M & Format: Interoperable? & Feature: Descriptive Metadata,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Situation/Task=lod publication & Interface: Human consumption? & Data size=~Gb & Scope: Object type=Score & Interface: API? & Scope: Object type=Musical resource & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Interface: Is it queryable? & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Descriptive Metadata & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Access: license=Open Access & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Data size=UNKNOWN & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Scope: Formats=mp3 & Purpose: Learning & Interface: Browsable? & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Scope: Geographical & Feature: Timbre & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Collection: Size=<1M,Access: Public & Scope: Formats=rdf & Access: license=CC-BY-NC-SA & Feature: Structure & Scope: Object type=Audio & Target audience=researchers & Access: Free/Charged=Free & Purpose: Research & Scope: MO type=Track & Interface: SPARQL endpoint?=N/A & Scope: Formats=txt & Resource type=Dataset & Interface: Data Dump? & Type: Collection & Collection: Size=UNKNOWN & Feature: Rhythm & Situation/Task=music analysis & Data size=~Mb & Format: Interoperable? & Symbolic: Machine readable?,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Target audience=researchers & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Situation/Task=lod publication & Data size=~Gb & Scope: Object type=Score & Interface: API? & Feature: Structure & Scope: Object type=Musical resource & Interface: SPARQL endpoint? & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Scope: Formats=humdrum & Interface: Is it queryable? & Access: Free/Charged=Charged & Scope: Formats=rdf & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Descriptive Metadata & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Interface: Data Dump? & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Feature: Rhythm & Situation/Task=music annotation & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Formats=mp3 & Purpose: Learning & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Symbolic: Machine readable? & Scope: Geographical & Feature: Timbre & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Access: Public & Access: license=Open Access & Scope: Object type=Audio & Access: Free/Charged=Free & Purpose: Research & Data size=UNKNOWN & Situation/Task=data visualization & Scope: Genre & Scope: MO type=Track & Target audience=amateurs & Interface: SPARQL endpoint?=N/A & Affordance: Is playable? & Resource type=Dataset & Type: Collection & Collection: Size=UNKNOWN & Interface: Browsable? & Situation/Task=music listening & Format: Interoperable? & Interface: Human consumption?,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=lod publication & Interface: API? & Scope: Object type=Musical resource & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Scope: MO type=Track & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Contour/Shape & Collection: Size=<100000 & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Scope: Formats=xslx & Interface: API?=N/A & Scope: MO type=MusicalWork & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Data size=UNKNOWN & Situation/Task=music publishing history & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Collection: Size=UNKNOWN & Situation/Task=music annotation & Data size=~Kb & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & Situation/Task=midi collection & Scope: Genre & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Scope: Geographical & Feature: Timbre & Scope: Object type=Audio & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Scope: Formats=rdf & SPARQL endpoint URI=http://data.doremus.org/sparql & Target audience=researchers & Type: Collection & Interface: Browsable? & Situation/Task=music recommendation & Feature: Melody & Format: Interoperable? & Feature: Descriptive Metadata & Interface: Human consumption? & Symbolic: Machine readable? & Access: Public & Access: license=Open Access & Data size=~Gb & Scope: Object type=Score & Feature: Structure & Interface: SPARQL endpoint? & Access: Free/Charged=Free & Purpose: Research & Feature: Harmony & Resource type=Dataset & Interface: Is it queryable? & Interface: Data Dump? & Feature: Rhythm & Collection: Size=>1M & Scope: MO type=Score,0.027,1
Interface: Data Dump?=N/A & Collection: Size=<10000 & Access: license=CC-BY 4.0 & Scope: Formats=json & Situation/Task=music recommendation & Data size=~Gb & Scope: Object type=Score & Feature: Structure & Scope: Formats=musicxml & Scope: Formats=lab & Target audience=record companies & Scope: Formats=midi & Scope: Formats=musedata & Situation/Task=score-audio linkage & Affordance: Is playable? & Scope: Formats=humdrum & Situation/Task=music listening & Access: Free/Charged=Charged & Situation/Task=data visualization & Scope: MO type=Track & Target audience=amateurs & Target audience=scholars & Situation/Task=music information retrieval & Scope: Formats=txt & Scope: Formats=python & Situation/Task=machine learning & Scope: MO type=Libretto & Feature: Melody & Feature: Contour/Shape & Collection: Size=<100000 & Scope: MO type=Signal & Access: license=CC-BY-NC-ND & Scope: Temporal & Target audience=developers & Situation/Task=discography & Collection: Size=>1M & Scope: Formats=xslx & Interface: API?=N/A & Situation/Task=data aggregation & Scope: Object type=Listening experience & Scope: Object type=Libretto & Access: license=CC0 & Scope: MO type=MusicalManifestation & Situation/Task=music history & Scope: Formats=gp3/gp4 & Scope: Formats=flac & Situation/Task=music selling & Scope: MO type=Performance & Scope: Formats=xml & Scope: Formats=mei/xml & Feature: Lyrics & Situation/Task=music publishing history & Feature: Harmony & Scope: Formats=csv & Target audience=listeners & SPARQL endpoint URI=http://etree.linkedmusic.org/sparql & Feature: Rhythm & Data size=~Kb & Scope: MO type=Score & Situation/Task=musicology & Access: license=CC-BY-NC-SA & Scope: MO type=MusicArtist & SPARQL endpoint URI=http://data.doremus.org/sparql & Situation/Task=midi collection & Scope: Genre & Interface: SPARQL endpoint?=N/A & Scope: Formats=mp3 & Purpose: Learning & Scope: Formats=jpg & Collection: Size=<1000 & Scope: Object type=Publisher & Symbolic: Machine readable? & Scope: Geographical & Feature: Timbre & Scope: Object type=Audio & Access: license=Not specified & Data size=N/A & Situation/Task=gp3/gp4 collection & Access: license=Privative & Scope: Formats=notearray & Scope: Artist & SPARQL endpoint URI=http://virtuoso-midi.amp.ops.labs.vu.nl/sparql & Situation/Task=genre recognition & Target audience=customers & SPARQL endpoint URI=https://linkedjazz.org/sparql/ & Situation/Task=music analysis & Collection: Size=<1M & Data size=~Mb,Scope: MO type=MusicalWork & Access: Public & Access: license=Open Access & Scope: Formats=rdf & Scope: Object type=Musical resource & Interface: API? & Target audience=researchers & Interface: SPARQL endpoint? & Access: Free/Charged=Free & Purpose: Research & Data size=UNKNOWN & SPARQL endpoint URI=http://sparql.linkedbrainz.org/ & Resource type=Dataset & Interface: Is it queryable? & Interface: Data Dump? & Type: Collection & Collection: Size=UNKNOWN & Interface: Browsable? & Situation/Task=lod publication & Situation/Task=music annotation & Format: Interoperable? & Feature: Descriptive Metadata & Interface: Human consumption?,0.027,1
